ID,date,pressure,flow_rate,suction_pressure,discharge_pressure,rpm,vibration_rms,vibration_peak,structural_vibration,motor_current,power_draw_kw,bearing_temperature,motor_temperature,pump_casing_temperature,oil_temperature,fluid_temperature,ambient_temperature,oil_pressure,oil_level,seal_pressure,leakage_rate,runtime_hours_since_last_maintenance,days_since_last_maintenance,start_stop_count,pressure_fluctuations,flow_interruptions,acoustic_signal_level,time_until_next_maintenance
P3,2025-07-27,126.53,272.78,57.14,180.73,1780,2.235,3.503,1.315,15.66,9.46,63.66,71.77,65.25,63.53,56.54,32.31,4.62,85.75,3.36,0.0095,583.55,30,23,0.683,0,36.12,24
P3,2025-07-28,125.37,270.51,57.61,180.12,1771,2.265,3.737,1.234,15.72,9.52,63.41,74.65,66.87,63.58,56.36,32.51,4.59,84.3,3.46,0.0162,604.9,31,23,0.781,2,36.82,23
P3,2025-07-29,125.79,275.67,57.16,179.4,1774,2.362,3.816,1.367,15.75,9.49,65.15,73.69,65.61,63.18,56.82,32.57,4.59,85.17,3.39,0.0122,621.96,32,23,0.83,0,36.18,22
P3,2025-07-30,126.95,272.27,57.09,179.84,1776,2.305,3.7,1.311,15.66,9.4,62.44,73.57,66.01,62.81,56.17,31.51,4.6,83.79,3.37,0.0098,637.34,33,23,0.867,0,36.8,21
P3,2025-07-31,125.29,272.11,57.18,179.21,1789,2.404,3.723,1.372,15.73,9.56,63.49,75.26,66.73,63.75,55.88,34.18,4.59,83.73,3.39,0.015,658.04,34,23,0.875,0,36.7,20
P3,2025-08-01,125.82,272.41,57.78,178.64,1786,2.352,3.752,1.408,15.75,9.46,63.92,74.29,67.01,63.62,56.05,31.98,4.58,84.18,3.4,0.0164,681.96,35,23,0.838,0,36.78,19
P3,2025-08-02,125.61,273.79,57.15,179.81,1783,2.425,3.875,1.425,15.94,9.6,64.12,74.47,66.57,64.35,56.38,32.97,4.5,83.93,3.44,0.0136,699.07,36,23,0.872,0,37.48,18
P3,2025-08-03,126.06,274.07,56.58,180.36,1782,2.335,4.099,1.417,15.85,9.63,64.82,75.73,67.71,64.5,56.49,32.48,4.51,82.41,3.37,0.0145,717.9,37,23,0.876,0,37.3,17
P3,2025-08-04,127.41,272.23,57.15,180.76,1784,2.625,4.317,1.616,16.35,9.64,65.2,74.84,66.99,63.83,57.99,33.23,4.4,82.4,3.44,0.0171,734.85,38,23,0.953,0,37.67,16
P3,2025-08-05,126.34,274.33,58.12,179.96,1773,2.486,4.215,1.388,15.91,9.71,64.37,74.96,68.37,64.21,57.16,31.62,4.53,82.1,3.38,0.0152,750.32,39,23,0.97,0,36.82,15
P3,2025-08-06,126.8,269.48,57.61,177.69,1788,2.523,4.285,1.485,16.02,9.76,64.96,75.6,69.03,64.59,57.35,33.05,4.42,81.87,3.45,0.0155,769.43,40,23,0.967,0,37.82,14
P3,2025-08-07,127.26,270.34,58.2,179.46,1781,2.59,4.191,1.512,16.04,9.71,65.04,74.64,67.22,64.34,55.88,31.53,4.45,82.31,3.37,0.0156,785.83,41,23,0.9,0,37.68,13
P3,2025-08-08,125.58,267.77,57.86,179.76,1781,2.494,4.246,1.503,15.82,9.74,65.42,74.11,67.53,63.75,56.55,31.94,4.33,81.44,3.43,0.0138,800.66,42,23,1.027,0,37.71,12
P3,2025-08-09,126.54,272.9,58.22,179.4,1773,2.628,4.344,1.632,16.12,9.75,64.51,75.35,67.34,65.22,57.23,31.96,4.44,80.73,3.43,0.0156,816.6,43,23,1.015,0,37.45,11
P3,2025-08-10,127.05,268.44,58.8,180.38,1781,2.825,4.426,1.683,16.41,9.85,65.2,76.08,67.93,66.28,58.07,33.69,4.4,80.38,3.5,0.0166,840.04,44,23,1.015,1,38.75,10
P3,2025-08-11,126.16,272.56,58.15,179.02,1780,2.799,4.476,1.689,16.12,9.9,65.58,76.88,68.28,64.65,57.3,31.89,4.38,80.49,3.45,0.0163,860.4,45,23,1.125,0,39.09,9
P3,2025-08-12,126.05,268.72,58.6,179.61,1776,2.758,4.577,1.728,16.19,10.0,65.29,76.41,68.01,64.55,56.97,33.25,4.33,80.14,3.44,0.0167,876.45,46,23,1.027,0,38.8,8
P3,2025-08-13,126.43,264.02,58.29,180.14,1773,2.704,4.751,1.691,16.29,9.92,65.51,76.32,69.08,65.13,57.27,30.83,4.38,79.11,3.48,0.0202,892.62,47,24,1.115,4,40.07,7
P3,2025-08-14,126.67,269.09,58.76,181.3,1779,2.726,4.667,1.623,16.23,9.94,66.02,76.09,68.06,63.8,58.05,31.44,4.41,78.95,3.5,0.0226,908.05,48,24,1.129,0,39.1,6
P3,2025-08-15,126.6,267.13,59.06,179.72,1783,2.772,4.867,1.781,16.32,9.98,65.99,75.23,69.45,65.72,56.59,31.18,4.23,79.51,3.53,0.0177,929.49,49,24,1.104,2,40.23,5
P3,2025-08-16,127.88,268.68,58.7,181.52,1791,3.044,4.84,1.767,16.45,10.15,65.18,75.38,68.23,65.82,57.86,30.73,4.3,79.17,3.56,0.0185,943.65,50,24,1.147,2,40.0,4
P3,2025-08-17,127.94,266.15,58.56,182.08,1781,2.905,4.955,1.826,16.38,10.02,66.69,77.45,68.36,65.16,56.97,30.46,4.34,78.72,3.61,0.0175,958.2,51,24,1.183,1,40.12,3
P3,2025-08-18,126.34,267.27,59.37,180.93,1782,2.999,4.957,1.688,16.57,10.09,65.61,77.84,68.47,66.16,57.87,30.79,4.26,77.63,3.51,0.0186,972.5,52,24,1.317,1,40.07,2
P3,2025-08-19,126.82,265.62,59.35,181.88,1785,2.905,4.772,1.774,16.38,9.91,66.5,76.06,69.15,64.8,58.17,31.32,4.22,77.87,3.57,0.0184,989.36,53,24,1.208,1,39.94,1
P3,2025-08-20,124.06,278.05,59.08,176.75,1771,1.349,2.148,0.565,14.58,8.57,56.04,68.93,60.7,60.3,53.79,31.16,4.87,89.01,3.26,0.0137,31.42,1,24,0.207,0,31.54,47
P3,2025-08-21,122.76,279.83,59.59,174.54,1782,1.144,2.093,0.584,14.58,8.58,56.23,68.59,61.94,59.93,53.92,32.33,4.82,88.81,3.26,0.0108,49.77,2,24,0.133,0,31.85,46
P3,2025-08-22,122.29,275.0,59.94,176.18,1781,1.246,2.204,0.754,14.81,8.73,57.77,68.66,61.66,60.44,53.85,30.76,4.7,88.48,3.24,0.0169,67.53,3,24,0.185,1,32.01,45
P3,2025-08-23,122.35,276.52,59.04,175.11,1776,1.3,2.274,0.735,14.84,8.68,57.48,69.39,61.65,61.7,53.71,29.99,4.68,88.2,3.31,0.0146,90.19,4,24,0.274,0,32.06,44
P3,2025-08-24,123.34,276.91,58.71,176.21,1784,1.472,2.281,0.786,14.88,8.81,57.81,68.35,61.2,60.14,54.06,31.49,4.8,88.64,3.16,0.0127,113.45,5,24,0.305,0,32.44,43
P3,2025-08-25,123.51,279.08,59.45,177.31,1786,1.378,2.47,0.803,14.78,8.78,57.98,70.87,62.32,61.25,54.16,30.84,4.74,88.11,3.22,0.0145,137.11,6,24,0.362,0,32.85,42
P3,2025-08-26,123.32,278.26,58.72,174.49,1779,1.437,2.259,0.679,14.7,8.73,57.47,68.59,60.63,60.91,54.8,31.01,4.72,87.94,3.22,0.0148,153.09,7,25,0.206,0,31.98,41
P3,2025-08-27,124.93,278.57,59.34,176.39,1790,1.569,2.507,0.851,14.93,8.91,59.54,69.41,62.33,61.9,53.41,30.73,4.69,88.28,3.24,0.0147,176.82,8,25,0.322,0,33.21,40
P3,2025-08-28,122.9,273.99,58.99,177.9,1785,1.443,2.575,0.881,14.92,8.97,57.69,70.02,61.94,62.29,53.74,31.38,4.65,86.63,3.29,0.0126,200.74,9,25,0.466,0,32.98,39
P3,2025-08-29,124.56,278.72,59.92,178.5,1780,1.541,2.676,0.821,14.91,8.86,58.06,70.55,62.22,62.24,53.81,30.88,4.65,87.84,3.28,0.0147,221.16,10,25,0.36,0,32.79,38
P3,2025-08-30,123.0,276.68,59.45,177.47,1775,1.63,2.573,0.84,14.75,8.69,56.7,69.25,62.27,61.5,53.68,31.23,4.68,87.85,3.28,0.0158,240.9,11,25,0.407,0,32.88,37
P3,2025-08-31,124.44,277.39,58.76,177.58,1778,1.626,2.744,0.902,15.07,8.92,57.77,70.73,62.46,62.41,54.43,29.84,4.68,86.2,3.35,0.0148,262.03,12,25,0.463,0,33.37,36
P3,2025-09-01,124.13,275.04,59.73,177.93,1785,1.648,2.667,0.887,15.04,8.88,60.42,69.53,61.87,61.93,54.1,29.89,4.55,87.21,3.35,0.0164,284.51,13,25,0.445,0,34.33,35
P3,2025-09-02,123.83,274.17,59.6,177.55,1777,1.728,2.801,0.997,15.18,9.13,59.63,71.29,63.16,62.83,54.64,30.2,4.6,86.63,3.32,0.0185,304.97,14,25,0.48,1,34.81,34
P3,2025-09-03,125.03,274.26,59.26,176.23,1781,1.699,2.833,0.946,15.15,9.03,59.05,70.25,62.97,62.13,54.7,31.4,4.64,87.19,3.24,0.0172,320.83,15,25,0.479,0,33.54,33
P3,2025-09-04,124.19,275.23,60.59,176.95,1783,1.712,3.024,1.012,15.1,9.06,59.61,71.49,62.56,62.47,54.97,31.06,4.51,86.07,3.37,0.0178,343.26,16,25,0.463,0,34.22,32
P3,2025-09-05,125.17,276.25,58.76,179.99,1780,1.803,3.011,0.996,15.37,9.09,59.77,69.75,63.82,61.92,54.53,31.21,4.58,86.48,3.3,0.0166,357.86,17,25,0.476,0,34.38,31
P3,2025-09-06,125.31,275.29,59.26,179.67,1789,1.901,3.061,0.929,15.3,9.19,60.09,71.5,64.93,62.06,55.16,30.55,4.52,84.7,3.31,0.0169,376.95,18,25,0.58,0,33.58,30
P3,2025-09-07,123.5,276.48,59.98,177.94,1777,1.923,3.102,1.126,15.36,9.2,60.13,71.54,63.67,62.81,55.8,31.39,4.44,85.24,3.43,0.0191,398.89,19,25,0.578,0,33.77,29
P3,2025-09-08,124.11,272.83,58.68,179.67,1782,2.016,3.048,1.118,15.21,9.15,60.35,71.96,64.0,63.3,55.25,31.65,4.45,84.93,3.39,0.019,416.4,20,25,0.623,0,35.28,28
P3,2025-09-09,124.27,274.42,60.39,177.42,1777,1.995,3.383,1.163,15.12,9.21,61.06,70.44,63.87,63.09,55.58,30.97,4.37,85.56,3.34,0.0215,432.88,21,26,0.588,0,35.27,27
P3,2025-09-10,125.62,272.91,58.99,179.55,1774,2.119,3.364,1.239,15.82,9.37,60.87,71.79,63.29,63.23,54.91,30.8,4.45,85.78,3.33,0.0181,455.72,22,26,0.694,0,35.3,26
P3,2025-09-11,124.84,275.65,59.46,178.24,1771,2.115,3.48,1.141,15.37,9.31,60.07,71.99,64.75,62.44,55.33,31.6,4.56,84.44,3.36,0.02,473.94,23,26,0.7,0,34.91,25
P3,2025-09-12,125.77,276.29,59.52,179.92,1792,2.083,3.61,1.23,15.55,9.37,62.07,71.82,65.49,63.77,54.84,32.58,4.46,85.16,3.42,0.0196,496.79,24,26,0.704,0,35.68,24
P3,2025-09-13,125.4,275.0,59.05,180.2,1777,2.293,3.799,1.397,15.54,9.62,62.17,71.83,64.15,63.68,55.77,30.81,4.43,83.34,3.44,0.021,515.54,25,26,0.821,0,36.53,23
P3,2025-09-14,125.3,271.58,58.36,177.96,1783,2.155,3.826,1.311,15.65,9.53,61.83,72.72,63.71,62.77,56.21,31.23,4.39,83.71,3.38,0.0183,530.24,26,27,0.757,0,36.32,22
P3,2025-09-15,123.77,272.96,57.85,177.91,1785,2.195,3.68,1.157,15.73,9.35,61.72,72.8,64.77,63.35,55.32,31.31,4.45,83.59,3.38,0.0198,547.55,27,28,0.691,0,36.04,21
P3,2025-09-16,125.81,273.31,58.64,179.69,1783,2.233,3.853,1.359,15.64,9.38,61.12,72.28,65.3,62.37,55.94,32.32,4.46,83.82,3.41,0.0191,563.7,28,28,0.745,0,35.97,20
P3,2025-09-17,126.07,269.86,58.31,179.99,1780,2.31,3.746,1.293,15.83,9.53,61.7,72.3,65.35,63.53,55.87,30.93,4.39,82.67,3.4,0.0218,586.14,29,28,0.819,0,36.76,19
P3,2025-09-18,126.12,273.06,58.21,179.32,1787,2.336,3.831,1.417,15.83,9.52,62.3,71.89,65.13,63.74,56.89,32.0,4.33,82.85,3.43,0.0212,603.98,30,28,0.915,0,37.24,18
P3,2025-09-19,126.09,272.55,58.69,179.65,1786,2.385,3.918,1.368,15.89,9.58,61.72,73.25,65.22,63.9,56.31,32.26,4.34,82.28,3.46,0.0221,625.95,31,29,0.743,0,36.41,17
P3,2025-09-20,126.14,271.88,58.22,179.96,1781,2.433,4.166,1.332,15.88,9.66,63.24,74.5,65.86,65.0,57.44,31.42,4.29,82.07,3.44,0.0231,644.69,32,29,0.866,0,36.97,16
P3,2025-09-21,126.54,271.77,57.35,180.01,1784,2.425,4.152,1.358,16.03,9.71,62.59,73.1,65.51,65.48,56.98,32.18,4.28,81.71,3.44,0.0226,666.15,33,29,0.891,0,36.92,15
P3,2025-09-22,128.26,264.43,57.15,180.13,1781,2.553,4.36,1.498,16.09,9.78,63.94,72.3,65.88,64.15,56.56,31.5,4.3,80.73,3.4,0.0223,682.85,34,29,0.915,3,39.11,14
P3,2025-09-23,127.8,271.53,57.46,179.15,1777,2.629,4.184,1.46,16.25,9.74,62.64,73.57,66.93,64.61,56.44,31.59,4.41,82.34,3.48,0.0212,698.08,35,29,0.969,0,37.1,13
P3,2025-09-24,126.22,274.28,58.7,181.16,1772,2.697,4.3,1.477,16.06,9.68,62.94,72.79,66.47,64.14,56.65,32.32,4.26,80.07,3.5,0.0208,714.21,36,29,1.001,0,36.21,12
P3,2025-09-25,126.99,271.54,56.91,179.02,1777,2.595,4.442,1.441,15.99,9.73,62.8,72.87,66.72,64.81,57.03,32.96,4.27,80.63,3.42,0.0254,737.35,37,29,0.975,1,37.73,11
P3,2025-09-26,127.46,272.98,57.54,180.77,1785,2.693,4.441,1.602,16.32,9.8,62.3,73.98,66.69,64.65,57.33,32.26,4.26,79.7,3.55,0.0237,757.3,38,29,1.022,0,37.36,10
P3,2025-09-27,125.5,270.26,57.28,179.19,1781,2.562,4.432,1.566,16.14,9.72,63.42,73.03,66.29,64.65,57.91,32.61,4.39,80.31,3.51,0.0204,771.9,39,29,1.05,0,37.58,9
P3,2025-09-28,128.18,270.63,57.34,180.26,1785,2.808,4.673,1.678,16.19,9.9,64.77,74.76,66.82,64.86,57.29,32.72,4.21,78.52,3.53,0.0244,790.27,40,29,1.179,1,39.56,8
P3,2025-09-29,128.68,269.69,56.06,180.84,1784,2.774,4.661,1.641,16.12,9.8,64.41,73.88,67.2,65.24,58.53,32.91,4.26,78.99,3.61,0.0231,813.0,41,29,0.977,1,39.04,7
P3,2025-09-30,128.2,266.75,56.88,179.46,1771,2.737,4.576,1.677,16.14,9.88,63.2,75.02,66.95,64.18,57.07,33.65,4.29,78.98,3.47,0.025,827.63,42,29,1.121,1,38.66,6
P3,2025-10-01,128.61,270.68,56.91,180.8,1772,2.785,4.624,1.63,16.22,9.77,64.72,75.79,66.89,64.51,57.25,31.99,4.15,78.06,3.52,0.0282,846.76,43,29,1.147,1,39.68,5
P3,2025-10-02,127.43,271.98,57.22,181.67,1775,2.794,4.863,1.708,16.68,10.1,65.17,75.5,67.1,65.48,57.15,33.15,4.11,78.33,3.54,0.0237,869.96,44,29,1.127,0,39.53,4
P3,2025-10-03,126.93,262.89,55.73,181.19,1777,2.946,4.754,1.722,16.48,9.97,64.53,74.55,66.48,66.37,58.13,34.5,4.2,78.27,3.64,0.0232,890.81,45,29,1.143,2,39.43,3
P3,2025-10-04,127.86,266.48,56.34,181.06,1769,2.934,4.906,1.848,16.33,10.09,65.09,76.5,66.71,66.11,57.71,32.09,4.11,76.69,3.49,0.0281,911.07,46,29,1.267,1,38.93,2
P3,2025-10-05,128.74,269.62,55.86,180.87,1782,2.959,5.031,1.734,16.7,9.99,64.76,75.4,67.74,65.99,58.28,32.35,4.07,76.84,3.59,0.0246,932.86,47,29,1.231,1,39.71,1
P3,2025-10-06,123.94,281.95,56.92,175.25,1785,1.23,2.026,0.531,14.57,8.61,55.01,66.29,59.33,60.13,53.54,32.76,4.84,92.09,3.16,0.0099,35.4,1,28,0.187,0,31.74,51
P3,2025-10-07,124.46,278.77,56.54,177.1,1778,1.263,2.229,0.676,14.57,8.71,56.15,66.54,59.59,60.11,53.94,32.85,4.74,91.9,3.28,0.0113,54.73,2,28,0.188,0,32.71,50
P3,2025-10-08,124.43,277.0,56.39,175.86,1782,1.348,2.133,0.636,14.73,8.59,55.33,66.08,59.15,59.88,54.2,33.74,4.71,91.87,3.23,0.0092,70.24,3,28,0.167,0,31.84,49
P3,2025-10-09,124.61,277.48,56.03,175.59,1774,1.264,2.231,0.599,14.76,8.72,56.32,67.12,59.81,60.44,55.41,35.37,4.66,91.23,3.26,0.0117,85.81,4,28,0.277,0,32.03,48
P3,2025-10-10,123.75,278.35,56.23,175.37,1779,1.285,2.284,0.651,14.83,8.75,57.44,67.74,60.05,61.01,53.26,34.79,4.65,91.26,3.2,0.0123,104.39,5,28,0.263,0,32.56,47
P3,2025-10-11,123.9,280.47,55.79,177.02,1777,1.457,2.179,0.716,14.86,8.7,57.25,66.43,60.75,60.64,54.48,33.22,4.7,91.26,3.18,0.0104,125.87,6,28,0.286,0,32.75,46
P3,2025-10-12,124.59,278.38,55.81,176.81,1779,1.498,2.405,0.671,15.03,8.84,56.83,67.63,59.87,61.53,54.28,32.99,4.67,90.81,3.3,0.0113,142.93,7,29,0.349,0,32.89,45
P3,2025-10-13,124.21,277.79,55.99,176.77,1782,1.467,2.388,0.727,14.8,8.81,56.28,66.72,60.16,61.06,54.68,34.22,4.59,90.8,3.26,0.0118,157.22,8,29,0.353,0,32.38,44
P3,2025-10-14,124.39,277.24,54.99,177.22,1783,1.466,2.49,0.751,15.02,8.8,56.71,66.99,61.05,60.88,54.08,34.01,4.65,91.37,3.23,0.0152,176.85,9,29,0.377,0,32.75,43
P3,2025-10-15,124.66,279.41,56.21,176.92,1783,1.504,2.686,0.882,14.93,8.87,56.87,66.42,61.22,61.27,54.05,33.61,4.62,90.47,3.19,0.0115,195.18,10,29,0.438,0,32.57,42
P3,2025-10-16,125.2,278.55,55.63,179.02,1791,1.616,2.553,0.844,15.14,8.95,57.31,67.86,60.8,61.47,55.07,35.33,4.58,90.46,3.25,0.0119,215.88,11,29,0.396,0,33.39,41
P3,2025-10-17,124.61,276.01,55.13,177.43,1789,1.535,2.641,0.832,15.19,8.85,57.53,67.3,60.17,61.0,54.91,35.17,4.61,88.88,3.25,0.0123,231.06,12,29,0.365,1,33.39,40
P3,2025-10-18,126.01,274.58,55.65,177.06,1774,1.704,2.949,0.89,14.93,8.9,58.16,67.71,60.24,62.05,54.68,34.19,4.56,89.8,3.26,0.0122,251.18,13,29,0.376,0,34.09,39
P3,2025-10-19,125.06,273.84,55.87,177.17,1787,1.668,2.982,0.996,15.23,9.08,58.04,69.33,60.43,62.65,55.19,34.91,4.55,89.66,3.24,0.012,273.86,14,29,0.454,0,34.37,38
P3,2025-10-20,125.05,274.25,55.42,177.93,1780,1.839,2.773,0.896,15.14,9.1,57.4,67.91,60.41,61.49,55.01,32.76,4.42,89.35,3.31,0.0148,290.29,15,30,0.416,0,33.7,37
P3,2025-10-21,125.13,277.79,55.72,177.51,1776,1.735,2.685,0.933,15.17,9.21,58.11,68.98,60.39,61.88,55.61,35.57,4.64,89.16,3.37,0.012,310.02,16,30,0.417,0,33.88,36
P3,2025-10-22,126.28,274.82,55.32,179.24,1781,1.768,2.936,0.954,15.26,9.12,57.03,68.45,61.43,61.93,54.94,35.24,4.5,88.73,3.27,0.0142,324.79,17,30,0.562,0,34.77,35
P3,2025-10-23,125.09,273.63,55.97,177.25,1778,1.739,3.032,0.918,15.37,9.07,58.42,69.29,61.12,62.25,55.18,34.83,4.5,89.15,3.4,0.0127,346.84,18,30,0.582,0,34.16,34
P3,2025-10-24,126.6,274.5,54.74,180.51,1778,1.942,3.157,1.091,15.65,9.15,59.85,68.74,61.62,62.35,55.79,34.89,4.43,88.81,3.26,0.0138,366.62,19,30,0.596,0,33.77,33
P3,2025-10-25,124.96,275.24,55.59,179.67,1786,1.925,3.09,0.997,15.44,9.22,58.9,69.59,61.48,62.83,56.11,34.37,4.48,88.46,3.31,0.0155,389.66,20,30,0.586,0,34.46,32
P3,2025-10-26,126.12,275.02,54.86,177.77,1779,1.899,3.278,1.053,15.6,9.09,58.41,69.98,60.78,62.73,54.78,34.82,4.41,88.74,3.34,0.0129,412.16,21,30,0.612,0,34.69,31
P3,2025-10-27,125.43,273.46,55.75,178.93,1768,1.879,3.129,1.193,15.51,9.14,59.71,68.65,61.85,61.72,56.38,34.85,4.39,88.01,3.4,0.0147,428.22,22,30,0.623,0,35.15,30
P3,2025-10-28,127.2,273.88,55.99,179.18,1783,2.017,3.409,1.078,15.39,9.32,59.69,70.39,61.75,62.67,56.09,34.57,4.39,87.39,3.44,0.0115,451.69,23,30,0.66,0,34.83,29
P3,2025-10-29,125.23,272.41,56.23,177.13,1788,2.08,3.367,1.183,15.46,9.31,59.39,70.1,62.25,63.3,56.21,34.05,4.46,87.89,3.28,0.0158,473.51,24,31,0.648,1,35.38,28
P3,2025-10-30,126.86,274.8,55.67,178.83,1776,2.144,3.614,1.228,15.79,9.31,60.3,69.92,63.6,63.49,56.92,35.93,4.48,87.51,3.34,0.0155,489.97,25,31,0.781,0,36.24,27
P3,2025-10-31,125.78,275.51,55.76,178.94,1783,2.063,3.417,1.214,15.59,9.32,59.97,70.68,61.94,63.34,55.99,35.89,4.44,87.85,3.43,0.0195,508.36,26,31,0.711,0,35.74,26
P3,2025-11-01,125.6,271.15,55.53,179.44,1780,2.082,3.665,1.154,15.84,9.43,59.72,70.15,62.81,63.18,55.88,34.82,4.4,87.39,3.45,0.0174,522.68,27,31,0.7,0,35.88,25
P3,2025-11-02,125.29,272.31,56.16,179.07,1783,2.112,3.544,1.113,15.85,9.44,59.43,69.49,62.39,63.79,56.52,35.63,4.43,87.05,3.42,0.0152,539.72,28,31,0.687,0,36.01,24
P3,2025-11-03,125.48,276.13,56.53,177.96,1784,2.147,3.79,1.181,15.61,9.32,60.24,69.63,62.5,63.42,56.33,34.3,4.42,86.51,3.33,0.0179,561.71,29,31,0.763,0,36.04,23
P3,2025-11-04,126.0,274.68,56.44,178.67,1777,2.253,3.687,1.282,16.05,9.41,61.14,69.71,62.91,62.63,56.38,35.21,4.3,85.94,3.46,0.0176,578.08,30,31,0.792,0,37.16,22
P3,2025-11-05,126.66,272.54,56.9,178.28,1789,2.334,3.865,1.216,15.51,9.35,61.4,70.26,62.58,63.26,55.74,34.63,4.29,86.26,3.45,0.0172,597.23,31,31,0.828,0,36.31,21
P3,2025-11-06,124.99,270.11,56.78,181.12,1791,2.199,3.816,1.369,15.79,9.49,60.75,71.55,63.17,63.32,57.24,35.13,4.31,85.85,3.35,0.0201,616.21,32,31,0.79,2,38.28,20
P3,2025-11-07,125.59,274.09,56.91,179.23,1780,2.361,3.952,1.363,15.94,9.57,62.15,70.28,64.27,63.77,57.19,33.87,4.39,85.09,3.45,0.0173,635.28,33,31,0.916,0,36.84,19
P3,2025-11-08,126.31,268.62,56.93,180.24,1785,2.331,3.965,1.352,16.01,9.68,59.87,72.31,63.7,63.92,57.11,35.33,4.26,85.52,3.47,0.0213,652.63,34,32,0.947,1,37.08,18
P3,2025-11-09,126.04,275.97,57.03,179.25,1788,2.393,3.995,1.377,15.91,9.7,61.48,72.02,64.03,63.8,55.76,35.8,4.23,85.64,3.46,0.0189,674.03,35,32,0.818,0,36.79,17
P3,2025-11-10,126.4,269.97,55.85,179.59,1778,2.408,4.092,1.46,16.09,9.7,60.91,70.26,63.94,64.53,56.57,34.39,4.28,84.18,3.5,0.0203,691.15,36,32,0.917,1,37.53,16
P3,2025-11-11,126.81,275.25,56.64,178.96,1778,2.418,4.166,1.333,15.95,9.68,60.97,70.59,62.98,63.7,57.16,36.12,4.23,83.76,3.43,0.0192,710.33,37,32,0.891,0,38.19,15
P3,2025-11-12,126.78,270.6,57.35,181.43,1780,2.579,4.219,1.466,16.1,9.68,61.02,71.36,64.47,64.29,57.18,36.16,4.24,82.87,3.52,0.0153,729.0,38,32,0.95,0,37.4,14
P3,2025-11-13,126.0,272.14,57.06,179.56,1773,2.518,4.072,1.487,15.84,9.59,62.73,70.92,63.33,64.9,57.39,34.34,4.28,83.8,3.47,0.0196,750.0,39,32,0.991,0,37.22,13
P3,2025-11-14,127.69,272.68,56.85,179.68,1783,2.652,4.379,1.451,16.06,9.86,61.76,72.76,64.21,64.66,57.09,35.43,4.26,82.49,3.44,0.0214,771.36,40,32,1.006,0,37.9,12
P3,2025-11-15,126.54,268.83,56.98,179.84,1778,2.697,4.428,1.509,16.13,9.85,62.65,72.17,64.58,65.21,57.87,35.33,4.23,82.4,3.43,0.0199,790.87,41,32,1.055,0,37.79,11
P3,2025-11-16,125.78,272.36,56.86,180.39,1787,2.741,4.389,1.589,16.06,9.73,61.64,73.6,64.06,66.26,57.76,34.51,4.19,82.65,3.56,0.018,812.72,42,32,1.044,0,38.21,10
P3,2025-11-17,128.08,268.63,57.49,182.39,1777,2.637,4.582,1.629,16.21,9.83,62.23,74.21,65.18,65.75,58.26,35.39,4.1,81.89,3.49,0.0193,834.2,43,32,1.055,0,37.97,9
P3,2025-11-18,127.59,273.29,57.28,180.49,1780,2.791,4.764,1.592,16.18,9.88,62.56,73.37,65.05,65.29,58.07,36.67,4.11,81.18,3.48,0.0205,855.54,44,32,1.033,0,38.03,8
P3,2025-11-19,127.66,265.79,58.52,180.95,1785,2.795,4.643,1.718,16.22,9.89,64.11,71.84,65.36,65.38,57.22,33.9,4.12,80.2,3.58,0.0209,875.61,45,32,1.096,1,38.74,7
P3,2025-11-20,127.14,264.9,56.97,181.12,1788,2.733,4.694,1.51,16.5,10.02,63.21,72.9,64.35,64.85,57.86,34.37,4.18,81.14,3.46,0.0236,890.08,46,32,1.151,0,38.69,6
P3,2025-11-21,127.49,270.83,57.6,182.16,1792,2.814,4.709,1.594,16.62,9.85,63.59,73.39,65.84,65.78,58.36,36.3,4.13,80.2,3.68,0.0221,913.24,47,33,1.169,0,38.76,5
P3,2025-11-22,127.43,269.78,58.13,183.42,1780,2.786,4.699,1.562,16.24,9.89,62.7,72.97,65.19,64.7,58.54,34.5,4.15,79.85,3.45,0.0214,932.24,48,33,1.092,0,39.07,4
P3,2025-11-23,127.2,270.41,58.42,179.68,1790,2.824,4.832,1.67,16.3,9.99,63.89,72.7,65.75,65.53,57.62,35.92,4.12,79.55,3.55,0.0225,953.31,49,33,1.208,0,38.34,3
P3,2025-11-24,128.72,269.42,57.75,182.13,1788,3.032,4.922,1.773,16.67,10.03,63.46,73.91,64.62,65.46,56.74,34.34,4.05,79.36,3.56,0.0232,972.4,50,33,1.231,1,39.88,2
P3,2025-11-25,128.19,267.59,58.17,180.08,1780,2.868,4.945,1.812,16.32,9.99,64.64,73.19,65.63,65.36,58.15,35.71,4.04,78.65,3.58,0.0237,994.12,51,33,1.194,0,38.53,1
P3,2025-11-26,122.89,280.27,58.35,176.15,1782,1.261,1.941,0.585,14.56,8.63,54.67,64.5,57.98,60.76,53.97,35.02,5.18,90.65,3.23,0.0084,24.58,1,32,0.146,0,31.11,47
P3,2025-11-27,123.18,278.14,58.78,175.99,1783,1.293,2.107,0.552,14.76,8.55,54.95,65.29,57.17,60.96,54.06,33.8,5.23,91.76,3.17,0.0051,44.64,2,32,0.141,0,32.19,46
P3,2025-11-28,124.25,278.63,57.94,175.7,1783,1.191,2.119,0.608,14.61,8.52,54.32,64.91,58.93,60.54,53.69,34.88,5.09,90.72,3.25,0.0037,68.62,3,32,0.197,0,32.01,45
